,0
90,"No hay tomatometer para la peli Dead & Beautiful con id_imdb tt10639214, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#rso > div.MjjYud > div > div > div.kb0PBd.cvP2Ce.A9Y9g.jGGQ5e > div > div > span > a > h3""}
  (Session info: chrome=126.0.6478.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x00007FF67DF5EEA2+31554]
	(No symbol) [0x00007FF67DED7ED9]
	(No symbol) [0x00007FF67DD9872A]
	(No symbol) [0x00007FF67DDE8434]
	(No symbol) [0x00007FF67DDE853C]
	(No symbol) [0x00007FF67DE2F6A7]
	(No symbol) [0x00007FF67DE0D06F]
	(No symbol) [0x00007FF67DE2C977]
	(No symbol) [0x00007FF67DE0CDD3]
	(No symbol) [0x00007FF67DDDA33B]
	(No symbol) [0x00007FF67DDDAED1]
	GetHandleVerifier [0x00007FF67E268B1D+3217341]
	GetHandleVerifier [0x00007FF67E2B5AE3+3532675]
	GetHandleVerifier [0x00007FF67E2AB0E0+3489152]
	GetHandleVerifier [0x00007FF67E00E776+750614]
	(No symbol) [0x00007FF67DEE375F]
	(No symbol) [0x00007FF67DEDEB14]
	(No symbol) [0x00007FF67DEDECA2]
	(No symbol) [0x00007FF67DECE16F]
	BaseThreadInitThunk [0x00007FFA6705257D+29]
	RtlUserThreadStart [0x00007FFA68E2AF28+40]
."
91,"Faltan datos de imdb para la peli: The Heritor id_imdb: tt11443294, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#__next > main > div > section.ipc-page-background.ipc-page-background--base.sc-c41b9732-0.NeSef > section > div:nth-child(5) > section > section > div.sc-491663c0-3.bdjVSf > div.sc-3a4309f8-0.bjXIAP.sc-1f50b7c-1.bfrqUc > div > div:nth-child(1) > a > span > div > div.sc-eb51e184-0.kFvAju > div.sc-eb51e184-2.czkfBq > span.sc-eb51e184-1.cxhhrI""}
  (Session info: chrome=126.0.6478.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x00007FF67DF5EEA2+31554]
	(No symbol) [0x00007FF67DED7ED9]
	(No symbol) [0x00007FF67DD9872A]
	(No symbol) [0x00007FF67DDE8434]
	(No symbol) [0x00007FF67DDE853C]
	(No symbol) [0x00007FF67DE2F6A7]
	(No symbol) [0x00007FF67DE0D06F]
	(No symbol) [0x00007FF67DE2C977]
	(No symbol) [0x00007FF67DE0CDD3]
	(No symbol) [0x00007FF67DDDA33B]
	(No symbol) [0x00007FF67DDDAED1]
	GetHandleVerifier [0x00007FF67E268B1D+3217341]
	GetHandleVerifier [0x00007FF67E2B5AE3+3532675]
	GetHandleVerifier [0x00007FF67E2AB0E0+3489152]
	GetHandleVerifier [0x00007FF67E00E776+750614]
	(No symbol) [0x00007FF67DEE375F]
	(No symbol) [0x00007FF67DEDEB14]
	(No symbol) [0x00007FF67DEDECA2]
	(No symbol) [0x00007FF67DECE16F]
	BaseThreadInitThunk [0x00007FFA6705257D+29]
	RtlUserThreadStart [0x00007FFA68E2AF28+40]
."
92,"Faltan datos de imdb para la peli: The Heritor id_imdb: tt11443294, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#__next > main > div > section.ipc-page-background.ipc-page-background--base.sc-c41b9732-0.NeSef > section > div:nth-child(5) > section > section > div.sc-491663c0-3.bdjVSf > div.sc-1f50b7c-0.PUxFE > ul > li:nth-child(2)""}
  (Session info: chrome=126.0.6478.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x00007FF67DF5EEA2+31554]
	(No symbol) [0x00007FF67DED7ED9]
	(No symbol) [0x00007FF67DD9872A]
	(No symbol) [0x00007FF67DDE8434]
	(No symbol) [0x00007FF67DDE853C]
	(No symbol) [0x00007FF67DE2F6A7]
	(No symbol) [0x00007FF67DE0D06F]
	(No symbol) [0x00007FF67DE2C977]
	(No symbol) [0x00007FF67DE0CDD3]
	(No symbol) [0x00007FF67DDDA33B]
	(No symbol) [0x00007FF67DDDAED1]
	GetHandleVerifier [0x00007FF67E268B1D+3217341]
	GetHandleVerifier [0x00007FF67E2B5AE3+3532675]
	GetHandleVerifier [0x00007FF67E2AB0E0+3489152]
	GetHandleVerifier [0x00007FF67E00E776+750614]
	(No symbol) [0x00007FF67DEE375F]
	(No symbol) [0x00007FF67DEDEB14]
	(No symbol) [0x00007FF67DEDECA2]
	(No symbol) [0x00007FF67DECE16F]
	BaseThreadInitThunk [0x00007FFA6705257D+29]
	RtlUserThreadStart [0x00007FFA68E2AF28+40]
."
93,"No hay tomatometer para la peli Baba con id_imdb tt10645274, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#rso > div.MjjYud > div > div > div.kb0PBd.cvP2Ce.A9Y9g.jGGQ5e > div > div > span > a > h3""}
  (Session info: chrome=126.0.6478.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x00007FF67DF5EEA2+31554]
	(No symbol) [0x00007FF67DED7ED9]
	(No symbol) [0x00007FF67DD9872A]
	(No symbol) [0x00007FF67DDE8434]
	(No symbol) [0x00007FF67DDE853C]
	(No symbol) [0x00007FF67DE2F6A7]
	(No symbol) [0x00007FF67DE0D06F]
	(No symbol) [0x00007FF67DE2C977]
	(No symbol) [0x00007FF67DE0CDD3]
	(No symbol) [0x00007FF67DDDA33B]
	(No symbol) [0x00007FF67DDDAED1]
	GetHandleVerifier [0x00007FF67E268B1D+3217341]
	GetHandleVerifier [0x00007FF67E2B5AE3+3532675]
	GetHandleVerifier [0x00007FF67E2AB0E0+3489152]
	GetHandleVerifier [0x00007FF67E00E776+750614]
	(No symbol) [0x00007FF67DEE375F]
	(No symbol) [0x00007FF67DEDEB14]
	(No symbol) [0x00007FF67DEDECA2]
	(No symbol) [0x00007FF67DECE16F]
	BaseThreadInitThunk [0x00007FFA6705257D+29]
	RtlUserThreadStart [0x00007FFA68E2AF28+40]
."
94,"No hay tomatometer para la peli Awaken con id_imdb tt10648352, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#rso > div.MjjYud > div > div > div.kb0PBd.cvP2Ce.A9Y9g.jGGQ5e > div > div > span > a > h3""}
  (Session info: chrome=126.0.6478.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x00007FF67DF5EEA2+31554]
	(No symbol) [0x00007FF67DED7ED9]
	(No symbol) [0x00007FF67DD9872A]
	(No symbol) [0x00007FF67DDE8434]
	(No symbol) [0x00007FF67DDE853C]
	(No symbol) [0x00007FF67DE2F6A7]
	(No symbol) [0x00007FF67DE0D06F]
	(No symbol) [0x00007FF67DE2C977]
	(No symbol) [0x00007FF67DE0CDD3]
	(No symbol) [0x00007FF67DDDA33B]
	(No symbol) [0x00007FF67DDDAED1]
	GetHandleVerifier [0x00007FF67E268B1D+3217341]
	GetHandleVerifier [0x00007FF67E2B5AE3+3532675]
	GetHandleVerifier [0x00007FF67E2AB0E0+3489152]
	GetHandleVerifier [0x00007FF67E00E776+750614]
	(No symbol) [0x00007FF67DEE375F]
	(No symbol) [0x00007FF67DEDEB14]
	(No symbol) [0x00007FF67DEDECA2]
	(No symbol) [0x00007FF67DECE16F]
	BaseThreadInitThunk [0x00007FFA6705257D+29]
	RtlUserThreadStart [0x00007FFA68E2AF28+40]
."
95,"No hay tomatometer para la peli En nombre de la tierra con id_imdb tt10651230, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#rso > div:nth-child(1) > div > div > div.kb0PBd.cvP2Ce.A9Y9g.jGGQ5e > div > div > span > a > h3""}
  (Session info: chrome=126.0.6478.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x00007FF67DF5EEA2+31554]
	(No symbol) [0x00007FF67DED7ED9]
	(No symbol) [0x00007FF67DD9872A]
	(No symbol) [0x00007FF67DDE8434]
	(No symbol) [0x00007FF67DDE853C]
	(No symbol) [0x00007FF67DE2F6A7]
	(No symbol) [0x00007FF67DE0D06F]
	(No symbol) [0x00007FF67DE2C977]
	(No symbol) [0x00007FF67DE0CDD3]
	(No symbol) [0x00007FF67DDDA33B]
	(No symbol) [0x00007FF67DDDAED1]
	GetHandleVerifier [0x00007FF67E268B1D+3217341]
	GetHandleVerifier [0x00007FF67E2B5AE3+3532675]
	GetHandleVerifier [0x00007FF67E2AB0E0+3489152]
	GetHandleVerifier [0x00007FF67E00E776+750614]
	(No symbol) [0x00007FF67DEE375F]
	(No symbol) [0x00007FF67DEDEB14]
	(No symbol) [0x00007FF67DEDECA2]
	(No symbol) [0x00007FF67DECE16F]
	BaseThreadInitThunk [0x00007FFA6705257D+29]
	RtlUserThreadStart [0x00007FFA68E2AF28+40]
."
96,"No hay tomatometer para la peli Undertaker con id_imdb tt10652948, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#rso > div:nth-child(1) > div > div > div.kb0PBd.cvP2Ce.A9Y9g.jGGQ5e > div > div > span > a > h3""}
  (Session info: chrome=126.0.6478.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x00007FF67DF5EEA2+31554]
	(No symbol) [0x00007FF67DED7ED9]
	(No symbol) [0x00007FF67DD9872A]
	(No symbol) [0x00007FF67DDE8434]
	(No symbol) [0x00007FF67DDE853C]
	(No symbol) [0x00007FF67DE2F6A7]
	(No symbol) [0x00007FF67DE0D06F]
	(No symbol) [0x00007FF67DE2C977]
	(No symbol) [0x00007FF67DE0CDD3]
	(No symbol) [0x00007FF67DDDA33B]
	(No symbol) [0x00007FF67DDDAED1]
	GetHandleVerifier [0x00007FF67E268B1D+3217341]
	GetHandleVerifier [0x00007FF67E2B5AE3+3532675]
	GetHandleVerifier [0x00007FF67E2AB0E0+3489152]
	GetHandleVerifier [0x00007FF67E00E776+750614]
	(No symbol) [0x00007FF67DEE375F]
	(No symbol) [0x00007FF67DEDEB14]
	(No symbol) [0x00007FF67DEDECA2]
	(No symbol) [0x00007FF67DECE16F]
	BaseThreadInitThunk [0x00007FFA6705257D+29]
	RtlUserThreadStart [0x00007FFA68E2AF28+40]
."
97,"Faltan datos de imdb para la peli: The Heritor id_imdb: tt11443294, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#__next > main > div > section.ipc-page-background.ipc-page-background--base.sc-c41b9732-0.NeSef > section > div:nth-child(5) > section > section > div.sc-491663c0-3.bdjVSf > div.sc-3a4309f8-0.bjXIAP.sc-1f50b7c-1.bfrqUc > div > div:nth-child(1) > a > span > div > div.sc-eb51e184-0.kFvAju > div.sc-eb51e184-2.czkfBq > span.sc-eb51e184-1.cxhhrI""}
  (Session info: chrome=126.0.6478.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x00007FF67DF5EEA2+31554]
	(No symbol) [0x00007FF67DED7ED9]
	(No symbol) [0x00007FF67DD9872A]
	(No symbol) [0x00007FF67DDE8434]
	(No symbol) [0x00007FF67DDE853C]
	(No symbol) [0x00007FF67DE2F6A7]
	(No symbol) [0x00007FF67DE0D06F]
	(No symbol) [0x00007FF67DE2C977]
	(No symbol) [0x00007FF67DE0CDD3]
	(No symbol) [0x00007FF67DDDA33B]
	(No symbol) [0x00007FF67DDDAED1]
	GetHandleVerifier [0x00007FF67E268B1D+3217341]
	GetHandleVerifier [0x00007FF67E2B5AE3+3532675]
	GetHandleVerifier [0x00007FF67E2AB0E0+3489152]
	GetHandleVerifier [0x00007FF67E00E776+750614]
	(No symbol) [0x00007FF67DEE375F]
	(No symbol) [0x00007FF67DEDEB14]
	(No symbol) [0x00007FF67DEDECA2]
	(No symbol) [0x00007FF67DECE16F]
	BaseThreadInitThunk [0x00007FFA6705257D+29]
	RtlUserThreadStart [0x00007FFA68E2AF28+40]
."
98,"Faltan datos de imdb para la peli: The Heritor id_imdb: tt11443294, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#__next > main > div > section.ipc-page-background.ipc-page-background--base.sc-c41b9732-0.NeSef > section > div:nth-child(5) > section > section > div.sc-491663c0-3.bdjVSf > div.sc-1f50b7c-0.PUxFE > ul > li:nth-child(2)""}
  (Session info: chrome=126.0.6478.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x00007FF67DF5EEA2+31554]
	(No symbol) [0x00007FF67DED7ED9]
	(No symbol) [0x00007FF67DD9872A]
	(No symbol) [0x00007FF67DDE8434]
	(No symbol) [0x00007FF67DDE853C]
	(No symbol) [0x00007FF67DE2F6A7]
	(No symbol) [0x00007FF67DE0D06F]
	(No symbol) [0x00007FF67DE2C977]
	(No symbol) [0x00007FF67DE0CDD3]
	(No symbol) [0x00007FF67DDDA33B]
	(No symbol) [0x00007FF67DDDAED1]
	GetHandleVerifier [0x00007FF67E268B1D+3217341]
	GetHandleVerifier [0x00007FF67E2B5AE3+3532675]
	GetHandleVerifier [0x00007FF67E2AB0E0+3489152]
	GetHandleVerifier [0x00007FF67E00E776+750614]
	(No symbol) [0x00007FF67DEE375F]
	(No symbol) [0x00007FF67DEDEB14]
	(No symbol) [0x00007FF67DEDECA2]
	(No symbol) [0x00007FF67DECE16F]
	BaseThreadInitThunk [0x00007FFA6705257D+29]
	RtlUserThreadStart [0x00007FFA68E2AF28+40]
."
99,"No hay tomatometer para la peli Rotten con id_imdb tt10655036, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#rso > div:nth-child(1) > div > div > div.kb0PBd.cvP2Ce.A9Y9g.jGGQ5e > div > div > span > a > h3""}
  (Session info: chrome=126.0.6478.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x00007FF67DF5EEA2+31554]
	(No symbol) [0x00007FF67DED7ED9]
	(No symbol) [0x00007FF67DD9872A]
	(No symbol) [0x00007FF67DDE8434]
	(No symbol) [0x00007FF67DDE853C]
	(No symbol) [0x00007FF67DE2F6A7]
	(No symbol) [0x00007FF67DE0D06F]
	(No symbol) [0x00007FF67DE2C977]
	(No symbol) [0x00007FF67DE0CDD3]
	(No symbol) [0x00007FF67DDDA33B]
	(No symbol) [0x00007FF67DDDAED1]
	GetHandleVerifier [0x00007FF67E268B1D+3217341]
	GetHandleVerifier [0x00007FF67E2B5AE3+3532675]
	GetHandleVerifier [0x00007FF67E2AB0E0+3489152]
	GetHandleVerifier [0x00007FF67E00E776+750614]
	(No symbol) [0x00007FF67DEE375F]
	(No symbol) [0x00007FF67DEDEB14]
	(No symbol) [0x00007FF67DEDECA2]
	(No symbol) [0x00007FF67DECE16F]
	BaseThreadInitThunk [0x00007FFA6705257D+29]
	RtlUserThreadStart [0x00007FFA68E2AF28+40]
."
100,"No hay tomatometer para la peli Moras biti ziv da bi umro con id_imdb tt10656034, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#rso > div.MjjYud > div > div > div.kb0PBd.cvP2Ce.A9Y9g.jGGQ5e > div > div > span > a > h3""}
  (Session info: chrome=126.0.6478.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x00007FF67DF5EEA2+31554]
	(No symbol) [0x00007FF67DED7ED9]
	(No symbol) [0x00007FF67DD9872A]
	(No symbol) [0x00007FF67DDE8434]
	(No symbol) [0x00007FF67DDE853C]
	(No symbol) [0x00007FF67DE2F6A7]
	(No symbol) [0x00007FF67DE0D06F]
	(No symbol) [0x00007FF67DE2C977]
	(No symbol) [0x00007FF67DE0CDD3]
	(No symbol) [0x00007FF67DDDA33B]
	(No symbol) [0x00007FF67DDDAED1]
	GetHandleVerifier [0x00007FF67E268B1D+3217341]
	GetHandleVerifier [0x00007FF67E2B5AE3+3532675]
	GetHandleVerifier [0x00007FF67E2AB0E0+3489152]
	GetHandleVerifier [0x00007FF67E00E776+750614]
	(No symbol) [0x00007FF67DEE375F]
	(No symbol) [0x00007FF67DEDEB14]
	(No symbol) [0x00007FF67DEDECA2]
	(No symbol) [0x00007FF67DECE16F]
	BaseThreadInitThunk [0x00007FFA6705257D+29]
	RtlUserThreadStart [0x00007FFA68E2AF28+40]
."
101,"No hay tomatometer para la peli La última Bulgaria querida con id_imdb tt10661100, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#rso > div.MjjYud > div > div > div.kb0PBd.cvP2Ce.A9Y9g.jGGQ5e > div > div > span > a > h3""}
  (Session info: chrome=126.0.6478.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x00007FF67DF5EEA2+31554]
	(No symbol) [0x00007FF67DED7ED9]
	(No symbol) [0x00007FF67DD9872A]
	(No symbol) [0x00007FF67DDE8434]
	(No symbol) [0x00007FF67DDE853C]
	(No symbol) [0x00007FF67DE2F6A7]
	(No symbol) [0x00007FF67DE0D06F]
	(No symbol) [0x00007FF67DE2C977]
	(No symbol) [0x00007FF67DE0CDD3]
	(No symbol) [0x00007FF67DDDA33B]
	(No symbol) [0x00007FF67DDDAED1]
	GetHandleVerifier [0x00007FF67E268B1D+3217341]
	GetHandleVerifier [0x00007FF67E2B5AE3+3532675]
	GetHandleVerifier [0x00007FF67E2AB0E0+3489152]
	GetHandleVerifier [0x00007FF67E00E776+750614]
	(No symbol) [0x00007FF67DEE375F]
	(No symbol) [0x00007FF67DEDEB14]
	(No symbol) [0x00007FF67DEDECA2]
	(No symbol) [0x00007FF67DECE16F]
	BaseThreadInitThunk [0x00007FFA6705257D+29]
	RtlUserThreadStart [0x00007FFA68E2AF28+40]
."
102,"No hay tomatometer para la peli Un mundo complicado con id_imdb tt10661848, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#rso > div.MjjYud > div > div > div.kb0PBd.cvP2Ce.A9Y9g.jGGQ5e > div > div > span > a > h3""}
  (Session info: chrome=126.0.6478.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x00007FF67DF5EEA2+31554]
	(No symbol) [0x00007FF67DED7ED9]
	(No symbol) [0x00007FF67DD9872A]
	(No symbol) [0x00007FF67DDE8434]
	(No symbol) [0x00007FF67DDE853C]
	(No symbol) [0x00007FF67DE2F6A7]
	(No symbol) [0x00007FF67DE0D06F]
	(No symbol) [0x00007FF67DE2C977]
	(No symbol) [0x00007FF67DE0CDD3]
	(No symbol) [0x00007FF67DDDA33B]
	(No symbol) [0x00007FF67DDDAED1]
	GetHandleVerifier [0x00007FF67E268B1D+3217341]
	GetHandleVerifier [0x00007FF67E2B5AE3+3532675]
	GetHandleVerifier [0x00007FF67E2AB0E0+3489152]
	GetHandleVerifier [0x00007FF67E00E776+750614]
	(No symbol) [0x00007FF67DEE375F]
	(No symbol) [0x00007FF67DEDEB14]
	(No symbol) [0x00007FF67DEDECA2]
	(No symbol) [0x00007FF67DECE16F]
	BaseThreadInitThunk [0x00007FFA6705257D+29]
	RtlUserThreadStart [0x00007FFA68E2AF28+40]
."
103,"No hay tomatometer para la peli Nacido campeón con id_imdb tt10661710, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#rso > div.MjjYud > div > div > div.kb0PBd.cvP2Ce.A9Y9g.jGGQ5e > div > div > span > a > h3""}
  (Session info: chrome=126.0.6478.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x00007FF67DF5EEA2+31554]
	(No symbol) [0x00007FF67DED7ED9]
	(No symbol) [0x00007FF67DD9872A]
	(No symbol) [0x00007FF67DDE8434]
	(No symbol) [0x00007FF67DDE853C]
	(No symbol) [0x00007FF67DE2F6A7]
	(No symbol) [0x00007FF67DE0D06F]
	(No symbol) [0x00007FF67DE2C977]
	(No symbol) [0x00007FF67DE0CDD3]
	(No symbol) [0x00007FF67DDDA33B]
	(No symbol) [0x00007FF67DDDAED1]
	GetHandleVerifier [0x00007FF67E268B1D+3217341]
	GetHandleVerifier [0x00007FF67E2B5AE3+3532675]
	GetHandleVerifier [0x00007FF67E2AB0E0+3489152]
	GetHandleVerifier [0x00007FF67E00E776+750614]
	(No symbol) [0x00007FF67DEE375F]
	(No symbol) [0x00007FF67DEDEB14]
	(No symbol) [0x00007FF67DEDECA2]
	(No symbol) [0x00007FF67DECE16F]
	BaseThreadInitThunk [0x00007FFA6705257D+29]
	RtlUserThreadStart [0x00007FFA68E2AF28+40]
."
104,"No hay tomatometer para la peli Inertia con id_imdb tt10665422, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#rso > div.MjjYud > div > div > div.kb0PBd.cvP2Ce.A9Y9g.jGGQ5e > div > div > span > a > h3""}
  (Session info: chrome=126.0.6478.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x00007FF67DF5EEA2+31554]
	(No symbol) [0x00007FF67DED7ED9]
	(No symbol) [0x00007FF67DD9872A]
	(No symbol) [0x00007FF67DDE8434]
	(No symbol) [0x00007FF67DDE853C]
	(No symbol) [0x00007FF67DE2F6A7]
	(No symbol) [0x00007FF67DE0D06F]
	(No symbol) [0x00007FF67DE2C977]
	(No symbol) [0x00007FF67DE0CDD3]
	(No symbol) [0x00007FF67DDDA33B]
	(No symbol) [0x00007FF67DDDAED1]
	GetHandleVerifier [0x00007FF67E268B1D+3217341]
	GetHandleVerifier [0x00007FF67E2B5AE3+3532675]
	GetHandleVerifier [0x00007FF67E2AB0E0+3489152]
	GetHandleVerifier [0x00007FF67E00E776+750614]
	(No symbol) [0x00007FF67DEE375F]
	(No symbol) [0x00007FF67DEDEB14]
	(No symbol) [0x00007FF67DEDECA2]
	(No symbol) [0x00007FF67DECE16F]
	BaseThreadInitThunk [0x00007FFA6705257D+29]
	RtlUserThreadStart [0x00007FFA68E2AF28+40]
."
105,"Faltan datos de imdb para la peli: The Heritor id_imdb: tt11443294, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#__next > main > div > section.ipc-page-background.ipc-page-background--base.sc-c41b9732-0.NeSef > section > div:nth-child(5) > section > section > div.sc-491663c0-3.bdjVSf > div.sc-1f50b7c-0.PUxFE > ul > li:nth-child(2)""}
  (Session info: chrome=126.0.6478.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x00007FF67DF5EEA2+31554]
	(No symbol) [0x00007FF67DED7ED9]
	(No symbol) [0x00007FF67DD9872A]
	(No symbol) [0x00007FF67DDE8434]
	(No symbol) [0x00007FF67DDE853C]
	(No symbol) [0x00007FF67DE2F6A7]
	(No symbol) [0x00007FF67DE0D06F]
	(No symbol) [0x00007FF67DE2C977]
	(No symbol) [0x00007FF67DE0CDD3]
	(No symbol) [0x00007FF67DDDA33B]
	(No symbol) [0x00007FF67DDDAED1]
	GetHandleVerifier [0x00007FF67E268B1D+3217341]
	GetHandleVerifier [0x00007FF67E2B5AE3+3532675]
	GetHandleVerifier [0x00007FF67E2AB0E0+3489152]
	GetHandleVerifier [0x00007FF67E00E776+750614]
	(No symbol) [0x00007FF67DEE375F]
	(No symbol) [0x00007FF67DEDEB14]
	(No symbol) [0x00007FF67DEDECA2]
	(No symbol) [0x00007FF67DECE16F]
	BaseThreadInitThunk [0x00007FFA6705257D+29]
	RtlUserThreadStart [0x00007FFA68E2AF28+40]
."
106,"No hay tomatometer para la peli Angrej Putt con id_imdb tt10671328, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#rso > div.MjjYud > div > div > div.kb0PBd.cvP2Ce.A9Y9g.jGGQ5e > div > div > span > a > h3""}
  (Session info: chrome=126.0.6478.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x00007FF67DF5EEA2+31554]
	(No symbol) [0x00007FF67DED7ED9]
	(No symbol) [0x00007FF67DD9872A]
	(No symbol) [0x00007FF67DDE8434]
	(No symbol) [0x00007FF67DDE853C]
	(No symbol) [0x00007FF67DE2F6A7]
	(No symbol) [0x00007FF67DE0D06F]
	(No symbol) [0x00007FF67DE2C977]
	(No symbol) [0x00007FF67DE0CDD3]
	(No symbol) [0x00007FF67DDDA33B]
	(No symbol) [0x00007FF67DDDAED1]
	GetHandleVerifier [0x00007FF67E268B1D+3217341]
	GetHandleVerifier [0x00007FF67E2B5AE3+3532675]
	GetHandleVerifier [0x00007FF67E2AB0E0+3489152]
	GetHandleVerifier [0x00007FF67E00E776+750614]
	(No symbol) [0x00007FF67DEE375F]
	(No symbol) [0x00007FF67DEDEB14]
	(No symbol) [0x00007FF67DEDECA2]
	(No symbol) [0x00007FF67DECE16F]
	BaseThreadInitThunk [0x00007FFA6705257D+29]
	RtlUserThreadStart [0x00007FFA68E2AF28+40]
."
107,"Faltan datos de imdb para la peli: The Heritor id_imdb: tt11443294, error de tipo: Message: no such element: Unable to locate element: {""method"":""css selector"",""selector"":""#__next > main > div > section.ipc-page-background.ipc-page-background--base.sc-c41b9732-0.NeSef > section > div:nth-child(5) > section > section > div.sc-491663c0-3.bdjVSf > div.sc-1f50b7c-0.PUxFE > ul > li:nth-child(2)""}
  (Session info: chrome=126.0.6478.126); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#no-such-element-exception
Stacktrace:
	GetHandleVerifier [0x00007FF67DF5EEA2+31554]
	(No symbol) [0x00007FF67DED7ED9]
	(No symbol) [0x00007FF67DD9872A]
	(No symbol) [0x00007FF67DDE8434]
	(No symbol) [0x00007FF67DDE853C]
	(No symbol) [0x00007FF67DE2F6A7]
	(No symbol) [0x00007FF67DE0D06F]
	(No symbol) [0x00007FF67DE2C977]
	(No symbol) [0x00007FF67DE0CDD3]
	(No symbol) [0x00007FF67DDDA33B]
	(No symbol) [0x00007FF67DDDAED1]
	GetHandleVerifier [0x00007FF67E268B1D+3217341]
	GetHandleVerifier [0x00007FF67E2B5AE3+3532675]
	GetHandleVerifier [0x00007FF67E2AB0E0+3489152]
	GetHandleVerifier [0x00007FF67E00E776+750614]
	(No symbol) [0x00007FF67DEE375F]
	(No symbol) [0x00007FF67DEDEB14]
	(No symbol) [0x00007FF67DEDECA2]
	(No symbol) [0x00007FF67DECE16F]
	BaseThreadInitThunk [0x00007FFA6705257D+29]
	RtlUserThreadStart [0x00007FFA68E2AF28+40]
."
